date, open, high, low, close, vol
20160519 051200,1.122320,1.122320,1.122140,1.122150,0
20160519 051300,1.122110,1.122210,1.122030,1.122180,0
20160519 051400,1.122180,1.122280,1.122070,1.122250,0
20160519 051500,1.122250,1.122270,1.122070,1.122070,0
20160519 051600,1.122070,1.122090,1.122040,1.122040,0
20160519 051700,1.122060,1.122090,1.121990,1.122020,0
20160519 051800,1.122020,1.122020,1.121910,1.121910,0
20160519 051900,1.121910,1.121970,1.121810,1.121830,0
20160519 052000,1.121820,1.121930,1.121800,1.121800,0
20160519 052100,1.121800,1.121890,1.121730,1.121810,0
20160519 052200,1.121830,1.121840,1.121710,1.121740,0
20160519 052300,1.121740,1.121760,1.121630,1.121640,0
20160519 052400,1.121620,1.121750,1.121600,1.121640,0
20160519 052500,1.121630,1.121730,1.121600,1.121720,0
20160519 052600,1.121730,1.121750,1.121680,1.121690,0
20160519 052700,1.121690,1.121800,1.121650,1.121800,0
20160519 052800,1.121790,1.121820,1.121540,1.121550,0
20160519 052900,1.121540,1.121580,1.121450,1.121550,0
20160519 053000,1.121570,1.121650,1.121540,1.121620,0
20160519 053100,1.121630,1.121680,1.121520,1.121590,0
20160519 053200,1.121590,1.121610,1.121470,1.121500,0
20160519 053300,1.121530,1.121570,1.121300,1.121380,0
20160519 053400,1.121370,1.121480,1.121350,1.121430,0
20160519 053500,1.121430,1.121590,1.121420,1.121580,0
20160519 053600,1.121560,1.121720,1.121560,1.121710,0
20160519 053700,1.121710,1.121730,1.121680,1.121710,0
20160519 053800,1.121710,1.121750,1.121700,1.121750,0
20160519 053900,1.121760,1.121800,1.121660,1.121710,0
20160519 054000,1.121700,1.121700,1.121550,1.121610,0
20160519 054100,1.121600,1.121790,1.121600,1.121780,0
20160519 054200,1.121790,1.121810,1.121650,1.121650,0
20160519 054300,1.121660,1.122000,1.121660,1.122000,0
20160519 054400,1.122010,1.122240,1.122010,1.122150,0
20160519 054500,1.122160,1.122210,1.122050,1.122190,0
20160519 054600,1.122180,1.122300,1.122150,1.122200,0
20160519 054700,1.122200,1.122260,1.122090,1.122130,0
20160519 054800,1.122120,1.122160,1.122080,1.122100,0
20160519 054900,1.122090,1.122160,1.122050,1.122050,0
20160519 055000,1.122060,1.122200,1.122060,1.122170,0
20160519 055100,1.122170,1.122180,1.122070,1.122080,0
20160519 055200,1.122070,1.122140,1.122040,1.122070,0
20160519 055300,1.122060,1.122060,1.121940,1.121990,0
20160519 055400,1.121990,1.122020,1.121940,1.121970,0
20160519 055500,1.121970,1.121970,1.121820,1.121860,0
20160519 055600,1.121870,1.122010,1.121870,1.122010,0
20160519 055700,1.121990,1.121990,1.121830,1.121850,0
20160519 055800,1.121860,1.121870,1.121770,1.121800,0
20160519 055900,1.121800,1.121950,1.121760,1.121930,0
20160519 060000,1.121920,1.121920,1.121510,1.121540,0
20160519 060100,1.121540,1.121630,1.121540,1.121580,0
20160519 060200,1.121590,1.121740,1.121590,1.121740,0
20160519 060300,1.121750,1.121750,1.121670,1.121710,0
20160519 060400,1.121710,1.121800,1.121710,1.121800,0
20160519 060500,1.121800,1.121850,1.121710,1.121740,0
20160519 060600,1.121740,1.121740,1.121630,1.121630,0
20160519 060700,1.121630,1.121750,1.121630,1.121690,0
20160519 060800,1.121710,1.121770,1.121550,1.121560,0
20160519 060900,1.121570,1.121700,1.121570,1.121640,0
20160519 061000,1.121650,1.121830,1.121650,1.121760,0
20160519 061100,1.121790,1.121840,1.121740,1.121740,0
20160519 061200,1.121730,1.121730,1.121530,1.121560,0
20160519 061300,1.121570,1.121580,1.121410,1.121420,0
20160519 061400,1.121430,1.121450,1.121080,1.121160,0
20160519 061500,1.121160,1.121420,1.121160,1.121370,0
20160519 061600,1.121380,1.121550,1.121340,1.121530,0
20160519 061700,1.121540,1.121620,1.121360,1.121460,0
20160519 061800,1.121480,1.121580,1.121400,1.121530,0
20160519 061900,1.121540,1.121600,1.121530,1.121570,0
20160519 062000,1.121560,1.121560,1.121400,1.121400,0
20160519 062100,1.121380,1.121540,1.121300,1.121390,0
20160519 062200,1.121370,1.121390,1.121270,1.121270,0
20160519 062300,1.121270,1.121360,1.121190,1.121250,0
20160519 062400,1.121240,1.121240,1.120990,1.121030,0
20160519 062500,1.121070,1.121100,1.120990,1.121100,0
20160519 062600,1.121090,1.121130,1.121000,1.121010,0
20160519 062700,1.121020,1.121080,1.120840,1.120850,0
20160519 062800,1.120900,1.120950,1.120840,1.120840,0
20160519 062900,1.120820,1.120940,1.120800,1.120830,0
20160519 063000,1.120820,1.120830,1.120650,1.120740,0
20160519 063100,1.120740,1.120850,1.120630,1.120630,0
20160519 063200,1.120630,1.120770,1.120630,1.120660,0
20160519 063300,1.120650,1.120720,1.120570,1.120580,0
20160519 063400,1.120580,1.120670,1.120550,1.120630,0
20160519 063500,1.120630,1.120630,1.120580,1.120620,0
20160519 063600,1.120640,1.120650,1.120310,1.120450,0
20160519 063700,1.120470,1.120520,1.120390,1.120450,0
20160519 063800,1.120460,1.120470,1.120280,1.120400,0
20160519 063900,1.120380,1.120390,1.120290,1.120290,0
20160519 064000,1.120290,1.120370,1.120230,1.120270,0
20160519 064100,1.120260,1.120380,1.120250,1.120350,0
20160519 064200,1.120340,1.120360,1.120340,1.120340,0
20160519 064300,1.120350,1.120420,1.120340,1.120380,0
20160519 064400,1.120370,1.120370,1.120190,1.120230,0
20160519 064500,1.120230,1.120240,1.120170,1.120220,0
20160519 064600,1.120210,1.120270,1.120200,1.120210,0
20160519 064700,1.120230,1.120310,1.120230,1.120310,0
20160519 064800,1.120310,1.120480,1.120310,1.120370,0
20160519 064900,1.120390,1.120540,1.120390,1.120540,0
20160519 065000,1.120530,1.120540,1.120340,1.120380,0
20160519 065100,1.120390,1.120390,1.120250,1.120350,0
20160519 065200,1.120350,1.120350,1.120240,1.120300,0
20160519 065300,1.120300,1.120360,1.120240,1.120320,0
20160519 065400,1.120310,1.120470,1.120290,1.120470,0
20160519 065500,1.120470,1.120490,1.120330,1.120460,0
20160519 065600,1.120460,1.120460,1.120320,1.120320,0
20160519 065700,1.120320,1.120350,1.120290,1.120330,0
20160519 065800,1.120290,1.120350,1.120250,1.120280,0
20160519 065900,1.120280,1.120310,1.120230,1.120310,0
20160519 070000,1.120300,1.120390,1.120260,1.120260,0
20160519 070100,1.120260,1.120310,1.120210,1.120290,0
20160519 070200,1.120290,1.120310,1.120270,1.120310,0
20160519 070300,1.120310,1.120360,1.120200,1.120260,0
20160519 070400,1.120260,1.120310,1.120230,1.120310,0
20160519 070500,1.120310,1.120410,1.120300,1.120400,0
20160519 070600,1.120410,1.120440,1.120370,1.120410,0
20160519 070700,1.120410,1.120580,1.120370,1.120550,0
20160519 070800,1.120530,1.120600,1.120490,1.120600,0
20160519 070900,1.120600,1.120690,1.120570,1.120690,0
20160519 071000,1.120690,1.120710,1.120490,1.120630,0
20160519 071100,1.120640,1.120700,1.120580,1.120580,0
20160519 071200,1.120560,1.120610,1.120480,1.120490,0
20160519 071300,1.120490,1.120520,1.120440,1.120490,0
20160519 071400,1.120490,1.120490,1.120310,1.120320,0
20160519 071500,1.120330,1.120340,1.120250,1.120330,0
20160519 071600,1.120340,1.120340,1.120250,1.120310,0
20160519 071700,1.120330,1.120560,1.120330,1.120480,0
20160519 071800,1.120480,1.120480,1.120400,1.120410,0
20160519 071900,1.120410,1.120500,1.120370,1.120490,0
20160519 072000,1.120490,1.120530,1.120440,1.120450,0
20160519 072100,1.120450,1.120560,1.120440,1.120510,0
20160519 072200,1.120520,1.120520,1.120240,1.120240,0
20160519 072300,1.120250,1.120270,1.120090,1.120090,0
20160519 072400,1.120100,1.120180,1.120080,1.120150,0
20160519 072500,1.120140,1.120180,1.119800,1.120110,0
20160519 072600,1.120100,1.120490,1.120040,1.120360,0
20160519 072700,1.120350,1.120630,1.120330,1.120590,0
20160519 072800,1.120590,1.120610,1.120390,1.120450,0
20160519 072900,1.120450,1.120470,1.120230,1.120440,0
20160519 073000,1.120430,1.120640,1.120400,1.120600,0
20160519 073100,1.120590,1.120620,1.120430,1.120500,0
20160519 073200,1.120490,1.120530,1.120340,1.120520,0
20160519 073300,1.120530,1.120560,1.120440,1.120550,0
20160519 073400,1.120540,1.120550,1.119990,1.120010,0
20160519 073500,1.120010,1.120010,1.119710,1.119990,0
20160519 073600,1.119980,1.120290,1.119980,1.120180,0
20160519 073700,1.120170,1.120380,1.120150,1.120220,0
20160519 073800,1.120200,1.120300,1.120140,1.120210,0
20160519 073900,1.120230,1.120320,1.120110,1.120250,0
20160519 074000,1.120260,1.120430,1.120170,1.120270,0
20160519 074100,1.120260,1.120270,1.120040,1.120230,0
20160519 074200,1.120220,1.120220,1.120000,1.120180,0
20160519 074300,1.120140,1.120180,1.120080,1.120130,0
20160519 074400,1.120140,1.120280,1.120120,1.120160,0
20160519 074500,1.120180,1.120180,1.120010,1.120120,0
20160519 074600,1.120110,1.120220,1.120060,1.120190,0
20160519 074700,1.120200,1.120220,1.120000,1.120000,0
20160519 074800,1.120010,1.120210,1.119950,1.120170,0
20160519 074900,1.120180,1.120290,1.120070,1.120150,0
20160519 075000,1.120140,1.120230,1.120060,1.120070,0
20160519 075100,1.120060,1.120110,1.119860,1.119860,0
20160519 075200,1.119860,1.119990,1.119690,1.119780,0
20160519 075300,1.119770,1.119770,1.119580,1.119610,0
20160519 075400,1.119590,1.119680,1.119540,1.119650,0
20160519 075500,1.119630,1.119650,1.119350,1.119400,0
20160519 075600,1.119400,1.119450,1.119240,1.119270,0
20160519 075700,1.119270,1.119350,1.119090,1.119240,0
20160519 075800,1.119240,1.119400,1.119200,1.119320,0
20160519 075900,1.119320,1.119380,1.119180,1.119210,0
20160519 080000,1.119240,1.119250,1.119000,1.119120,0
20160519 080100,1.119110,1.119200,1.119010,1.119040,0
20160519 080200,1.119050,1.119260,1.119010,1.119030,0
20160519 080300,1.119040,1.119140,1.118960,1.118990,0
20160519 080400,1.119000,1.119110,1.118970,1.119070,0
20160519 080500,1.119080,1.119110,1.118910,1.118950,0
20160519 080600,1.118950,1.119050,1.118850,1.118930,0
20160519 080700,1.118940,1.119070,1.118930,1.119010,0
20160519 080800,1.119000,1.119210,1.118960,1.119210,0
20160519 080900,1.119210,1.119340,1.119110,1.119330,0
20160519 081000,1.119310,1.119360,1.119160,1.119340,0
20160519 081100,1.119320,1.119330,1.119220,1.119320,0
20160519 081200,1.119320,1.119330,1.119220,1.119280,0
20160519 081300,1.119270,1.119330,1.119230,1.119280,0
20160519 081400,1.119280,1.119720,1.119220,1.119720,0
20160519 081500,1.119650,1.119650,1.119350,1.119460,0
20160519 081600,1.119460,1.119460,1.119290,1.119340,0
20160519 081700,1.119330,1.119330,1.119250,1.119250,0
20160519 081800,1.119250,1.119360,1.119210,1.119350,0
20160519 081900,1.119340,1.119470,1.119290,1.119320,0
20160519 082000,1.119290,1.119320,1.119140,1.119150,0
20160519 082100,1.119140,1.119220,1.118960,1.119060,0
20160519 082200,1.119050,1.119050,1.118810,1.118850,0
20160519 082300,1.118860,1.119110,1.118850,1.118900,0
20160519 082400,1.118920,1.119020,1.118790,1.118980,0
20160519 082500,1.118980,1.119080,1.118870,1.118990,0
20160519 082600,1.118990,1.119150,1.118980,1.119090,0
20160519 082700,1.119070,1.119220,1.118990,1.119210,0
20160519 082800,1.119200,1.119200,1.118860,1.118870,0
20160519 082900,1.118860,1.119010,1.118830,1.118910,0
20160519 083000,1.118890,1.119510,1.118880,1.119510,0
20160519 083100,1.119520,1.119960,1.119150,1.119930,0
20160519 083200,1.119940,1.120090,1.119630,1.119850,0
20160519 083300,1.119850,1.119970,1.119660,1.119660,0
20160519 083400,1.119670,1.119790,1.119420,1.119610,0
20160519 083500,1.119620,1.119770,1.119060,1.119060,0
20160519 083600,1.119070,1.119180,1.118900,1.118940,0
20160519 083700,1.118940,1.118940,1.118580,1.118700,0
20160519 083800,1.118690,1.118790,1.118490,1.118610,0
20160519 083900,1.118580,1.118640,1.118370,1.118520,0
20160519 084000,1.118540,1.118580,1.118320,1.118450,0
20160519 084100,1.118440,1.118670,1.118320,1.118590,0
20160519 084200,1.118590,1.118680,1.118350,1.118360,0
20160519 084300,1.118360,1.118540,1.118200,1.118250,0
20160519 084400,1.118290,1.118390,1.118250,1.118300,0
20160519 084500,1.118310,1.118390,1.118240,1.118330,0
20160519 084600,1.118330,1.118460,1.118180,1.118220,0
20160519 084700,1.118190,1.118350,1.118120,1.118130,0
20160519 084800,1.118120,1.118190,1.117990,1.118050,0
20160519 084900,1.118040,1.118400,1.118020,1.118260,0
20160519 085000,1.118270,1.118520,1.118200,1.118460,0
20160519 085100,1.118460,1.118600,1.118400,1.118570,0
20160519 085200,1.118550,1.118550,1.118150,1.118160,0
20160519 085300,1.118170,1.118320,1.118000,1.118320,0
20160519 085400,1.118310,1.118380,1.118240,1.118380,0
20160519 085500,1.118380,1.118400,1.118290,1.118380,0
20160519 085600,1.118380,1.118400,1.118240,1.118310,0
20160519 085700,1.118320,1.118320,1.118100,1.118250,0
20160519 085800,1.118260,1.118270,1.118060,1.118200,0
20160519 085900,1.118190,1.118250,1.118090,1.118120,0
20160519 090000,1.118140,1.118370,1.118040,1.118350,0
20160519 090100,1.118310,1.118750,1.118310,1.118710,0
20160519 090200,1.118730,1.118840,1.118600,1.118630,0
20160519 090300,1.118640,1.118940,1.118640,1.118870,0
20160519 090400,1.118860,1.118940,1.118760,1.118920,0
20160519 090500,1.118910,1.119160,1.118810,1.119160,0
20160519 090600,1.119140,1.119340,1.119140,1.119270,0
20160519 090700,1.119280,1.119510,1.119280,1.119420,0
20160519 090800,1.119410,1.119490,1.119190,1.119300,0
20160519 090900,1.119310,1.119310,1.119040,1.119040,0
20160519 091000,1.119040,1.119050,1.118940,1.118990,0
20160519 091100,1.118980,1.119480,1.118940,1.119280,0
20160519 091200,1.119270,1.119420,1.119190,1.119290,0
20160519 091300,1.119280,1.119770,1.119260,1.119600,0
20160519 091400,1.119590,1.120030,1.119590,1.119910,0
20160519 091500,1.119880,1.120010,1.119840,1.119850,0
20160519 091600,1.119850,1.119850,1.119380,1.119380,0
20160519 091700,1.119390,1.119570,1.119350,1.119490,0
20160519 091800,1.119490,1.119600,1.119400,1.119490,0
20160519 091900,1.119500,1.119980,1.119400,1.119980,0
20160519 092000,1.119990,1.120370,1.119950,1.120340,0
20160519 092100,1.120320,1.120340,1.119970,1.120130,0
20160519 092200,1.120140,1.120140,1.119630,1.119690,0
20160519 092300,1.119700,1.120080,1.119630,1.120030,0
20160519 092400,1.120030,1.120110,1.119850,1.119980,0
20160519 092500,1.119980,1.120210,1.119940,1.120210,0
20160519 092600,1.120210,1.120320,1.120090,1.120160,0
20160519 092700,1.120150,1.120190,1.119980,1.120140,0
20160519 092800,1.120140,1.120290,1.120090,1.120150,0
20160519 092900,1.120150,1.120310,1.120040,1.120090,0
20160519 093000,1.120080,1.120350,1.120020,1.120300,0
20160519 093100,1.120310,1.120580,1.120270,1.120390,0
20160519 093200,1.120360,1.120560,1.120240,1.120480,0
20160519 093300,1.120460,1.120490,1.120340,1.120380,0
20160519 093400,1.120380,1.120380,1.120180,1.120220,0
20160519 093500,1.120230,1.120330,1.120160,1.120180,0
20160519 093600,1.120190,1.120330,1.119960,1.120210,0
20160519 093700,1.120220,1.120260,1.119940,1.119970,0
20160519 093800,1.119950,1.120080,1.119920,1.119980,0
20160519 093900,1.119980,1.120180,1.119980,1.120120,0
20160519 094000,1.120140,1.120220,1.120090,1.120120,0
20160519 094100,1.120140,1.120140,1.119940,1.120030,0
20160519 094200,1.120040,1.120260,1.120000,1.120180,0
20160519 094300,1.120190,1.120250,1.120110,1.120250,0
20160519 094400,1.120270,1.120280,1.119850,1.119890,0
20160519 094500,1.119880,1.120250,1.119860,1.120250,0
20160519 094600,1.120230,1.120450,1.120170,1.120230,0
20160519 094700,1.120240,1.120330,1.120150,1.120190,0
20160519 094800,1.120180,1.120350,1.120160,1.120320,0
20160519 094900,1.120330,1.120450,1.120250,1.120430,0
20160519 095000,1.120430,1.120530,1.120350,1.120460,0
20160519 095100,1.120450,1.120640,1.120310,1.120500,0
20160519 095200,1.120490,1.120520,1.120350,1.120360,0
20160519 095300,1.120370,1.120380,1.119850,1.119880,0
20160519 095400,1.119890,1.119990,1.119810,1.119890,0
20160519 095500,1.119900,1.120190,1.119900,1.120060,0
20160519 095600,1.120050,1.120050,1.119750,1.119820,0
20160519 095700,1.119840,1.120040,1.119810,1.119940,0
20160519 095800,1.119930,1.119930,1.119760,1.119840,0
20160519 095900,1.119840,1.119890,1.119640,1.119850,0
20160519 100000,1.119830,1.119880,1.119680,1.119790,0
20160519 100100,1.119800,1.119900,1.119580,1.119670,0
20160519 100200,1.119670,1.120000,1.119650,1.119950,0
20160519 100300,1.119960,1.120120,1.119900,1.120010,0
20160519 100400,1.120010,1.120160,1.119870,1.119880,0
20160519 100500,1.119900,1.120080,1.119890,1.120060,0
20160519 100600,1.120090,1.120280,1.120050,1.120270,0
20160519 100700,1.120270,1.120320,1.119950,1.120320,0
20160519 100800,1.120310,1.120310,1.120050,1.120230,0
20160519 100900,1.120260,1.120470,1.120110,1.120160,0
20160519 101000,1.120160,1.120170,1.119940,1.120010,0
20160519 101100,1.120010,1.120050,1.119770,1.120050,0
20160519 101200,1.120050,1.120120,1.119950,1.119990,0
20160519 101300,1.120000,1.120420,1.120000,1.120350,0
20160519 101400,1.120350,1.120420,1.120290,1.120390,0
20160519 101500,1.120410,1.120590,1.120400,1.120460,0
20160519 101600,1.120450,1.120510,1.120270,1.120440,0
20160519 101700,1.120430,1.120450,1.120360,1.120450,0
20160519 101800,1.120450,1.120890,1.120450,1.120880,0
20160519 101900,1.120860,1.120940,1.120700,1.120760,0
20160519 102000,1.120760,1.120880,1.120740,1.120740,0
20160519 102100,1.120740,1.120800,1.120650,1.120720,0
20160519 102200,1.120720,1.120830,1.120660,1.120700,0
20160519 102300,1.120700,1.120710,1.120600,1.120690,0
20160519 102400,1.120690,1.120690,1.120460,1.120530,0
20160519 102500,1.120510,1.120550,1.120350,1.120490,0
20160519 102600,1.120480,1.120600,1.120460,1.120460,0
20160519 102700,1.120460,1.120570,1.120350,1.120530,0
20160519 102800,1.120530,1.120600,1.120470,1.120550,0
20160519 102900,1.120540,1.120540,1.120420,1.120420,0
20160519 103000,1.120430,1.121330,1.120430,1.121050,0
20160519 103100,1.120990,1.121660,1.120990,1.121590,0
20160519 103200,1.121590,1.121920,1.121590,1.121840,0
20160519 103300,1.121840,1.122020,1.121830,1.121980,0
20160519 103400,1.121980,1.122130,1.121940,1.122020,0
20160519 103500,1.122020,1.122280,1.122020,1.122110,0
20160519 103600,1.122060,1.122060,1.121790,1.121960,0
20160519 103700,1.121940,1.122000,1.121750,1.121790,0
20160519 103800,1.121760,1.121780,1.121590,1.121740,0
20160519 103900,1.121730,1.121950,1.121490,1.121950,0
20160519 104000,1.121950,1.122130,1.121940,1.122110,0
20160519 104100,1.122100,1.122730,1.122100,1.122670,0
20160519 104200,1.122620,1.122630,1.122450,1.122550,0
20160519 104300,1.122530,1.122630,1.122320,1.122610,0
20160519 104400,1.122600,1.122760,1.122430,1.122500,0
20160519 104500,1.122490,1.122490,1.122150,1.122150,0
20160519 104600,1.122140,1.122180,1.121850,1.121860,0
20160519 104700,1.121880,1.122090,1.121760,1.121790,0
20160519 104800,1.121780,1.121790,1.121330,1.121390,0
20160519 104900,1.121400,1.121480,1.121280,1.121350,0
20160519 105000,1.121360,1.121560,1.119710,1.119860,0
20160519 105100,1.119860,1.120310,1.119120,1.120190,0
20160519 105200,1.120240,1.120530,1.119600,1.119600,0
20160519 105300,1.119590,1.120270,1.119520,1.119940,0
20160519 105400,1.119930,1.120180,1.119480,1.120180,0
20160519 105500,1.120200,1.121090,1.120120,1.120950,0
20160519 105600,1.120950,1.121030,1.120600,1.120910,0
20160519 105700,1.120930,1.121140,1.120390,1.120720,0
20160519 105800,1.120690,1.120690,1.119940,1.120270,0
20160519 105900,1.120270,1.120520,1.120080,1.120490,0
20160519 110000,1.120500,1.120630,1.120290,1.120510,0
20160519 110100,1.120490,1.120600,1.120390,1.120600,0
20160519 110200,1.120570,1.120840,1.120570,1.120610,0
20160519 110300,1.120580,1.120950,1.120490,1.120940,0
20160519 110400,1.120940,1.121160,1.120860,1.120950,0
20160519 110500,1.120940,1.121320,1.120910,1.121260,0
20160519 110600,1.121220,1.121280,1.120940,1.121180,0
20160519 110700,1.121170,1.121470,1.121170,1.121270,0
20160519 110800,1.121260,1.121280,1.121040,1.121040,0
20160519 110900,1.121030,1.121030,1.120730,1.120730,0
20160519 111000,1.120720,1.120720,1.120360,1.120530,0
20160519 111100,1.120520,1.120630,1.120400,1.120480,0
20160519 111200,1.120470,1.120860,1.120450,1.120800,0
20160519 111300,1.120800,1.120810,1.119940,1.120010,0
20160519 111400,1.120010,1.120280,1.119870,1.119970,0
20160519 111500,1.119930,1.120250,1.119910,1.120050,0
20160519 111600,1.120050,1.120430,1.120050,1.120430,0
20160519 111700,1.120440,1.120630,1.120370,1.120570,0
20160519 111800,1.120580,1.120660,1.120420,1.120430,0
20160519 111900,1.120390,1.120550,1.120390,1.120440,0
20160519 112000,1.120430,1.120860,1.120350,1.120680,0
20160519 112100,1.120690,1.120710,1.120380,1.120490,0
20160519 112200,1.120480,1.120550,1.120330,1.120380,0
20160519 112300,1.120370,1.120480,1.120300,1.120310,0
20160519 112400,1.120320,1.120400,1.120290,1.120370,0
20160519 112500,1.120370,1.120390,1.120210,1.120320,0
20160519 112600,1.120330,1.120350,1.120210,1.120240,0
20160519 112700,1.120250,1.120310,1.120150,1.120270,0
20160519 112800,1.120280,1.120280,1.120080,1.120240,0
20160519 112900,1.120230,1.120420,1.120220,1.120300,0
20160519 113000,1.120300,1.120500,1.120250,1.120410,0
20160519 113100,1.120430,1.120450,1.120380,1.120440,0
